достаточно + [0..1]рабочий + @@рука;semf2='r:concr pt:aggr sc:hum';Ex:Не хватает рабочих рук
не + хватать + '@@рук' + для/на;semf2='r:concr pt:aggr sc:hum';Ex:Не хватает рабочих рук
требовать + [A] + '@@рук';semf2='r:concr pt:aggr sc:hum';Ex:Не хватает рабочих рук
высокий + @@рука;semf2='r:abstr';Ex:Брать под высокую руку (руководство)
высочайший + @@рука;semf='r:concr pt:partb pc:hum sem:shift';Ex:Правая, левая р.
спустя + '@@рукава';semf='r:concr pt:part pc:tool:cloth';Ex:Рукава пиджака
засучив + '@@рукава';semf='r:concr pt:part pc:tool:cloth';Ex:Рукава пиджака
откидной + @@рукав;semf='r:concr pt:part pc:tool:cloth';Ex:Рукава пиджака
мембранозный + @@рукав;semf2='r:concr pt:partb pc:animal der:shift dt:part';
пожарный + [0..2]@@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
поливать/разматывать/отсоединять + [0..2]@@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
концевой + [0..2]@@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
лента/шланг + и + @@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
спасательный/водопроводный + @@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
сучильный/полотняный/резиновый/резинотканевый/металлокородовой + @@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
бункерный + @@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
@@рукав + 'высокого' + 'давления';semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
наконечник/гайка + @@рукав;semf2='r:concr t:tool top:rope top:tube';Ex:Напорный р.
@@рукав + [0..2]река/озеро/дельта/устье;semf2='r:concr t:space pt:part pc:space top:contain';Ex:Р. Волги
@@рукав + [0..2]t:topon&gen;semf2='r:concr t:space pt:part pc:space top:contain';Ex:Р. Волги
разделяться/разбиваться/делиться + на + [0..1]@@рукав;semf2='r:concr t:space pt:part pc:space top:contain';Ex:Р. Волги
вброд + [0..1]@@рукав;semf2='r:concr t:space pt:part pc:space top:contain';Ex:Р. Волги
правый/левый + @@рукав;semf='r:concr pt:part pc:tool:cloth' semf2='r:concr t:space pt:part pc:space top:contain';Ex:Рукава пиджака Ex:Р. Волги
широкий + @@рукав;semf='r:concr pt:part pc:tool:cloth' semf2='r:concr t:space pt:part pc:space top:contain';Ex:Рукава пиджака Ex:Р. Волги
узкий + @@рукав;semf='r:concr pt:part pc:tool:cloth' semf2='r:concr t:space pt:part pc:space top:contain';Ex:Рукава пиджака Ex:Р. Волги
за + 'обе' + '@@щеки';semf='r:concr pt:partb pc:hum';Ex:Румяные щеки
@@щека + к + '@@щеке';semf='r:concr pt:partb pc:hum';Ex:Румяные щеки
надувать/раздувать + '@@щеки';semf='r:concr pt:partb pc:hum';Ex:Румяные щеки
металлический + @@щека;semf2='r:concr pt:part pc:X';Ex:Щ. пистолета
поршень + [0..2]@@щека;semf2='r:concr pt:part pc:X';Ex:Щ. пистолета
@@щека + [0..1]дробилка/аппарат/самовар/бумажник/бачок/многоэтажка;semf2='r:concr pt:part pc:X';Ex:Щ. пистолета
по + '@@шейку';semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
серый + @@шейка;semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
раковый + @@шейка;semf2='r:concr pt:partb pc:animal';Ex:Раковая ш.
@@шейка + [A] + pt:partb&gen;semf2='r:concr pt:part pc:partb';Ex:Ш. зуба
@@шейка + [A] + пузырь;semf2='r:concr pt:part pc:partb';Ex:Ш. зуба
@@шейка + t:hum&gen;semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
t:physq:color + @@шейка;semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
A&dt:animal + @@шейка;semf='r:concr pt:partb pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
A&dt:hum + @@шейка;semf='r:concr pt:partb pc:hum d:dim der:s dt:partb';Ex:Зайти по шейку
t:size:min/t:size:max + @@шейка;semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
в + '@@шейку';semf='r:concr pt:partb pc:hum pc:animal d:dim der:s dt:partb';Ex:Зайти по шейку
@@шейка + [A/APRO] + S&gen;semf2='r:concr pt:part pc:X';Ex:Ш. рельса
корневой + @@шейка;semf2='r:concr pt:part pc:X';Ex:Ш. рельса
@@спинка + язык/нос;semf2='r:concr pt:part pc:partb';Ex:С. языка
ширина + @@спинка;semf2='r:concr pt:part pc:tool:cloth';Ex:Выкроить спинку
середина/шов/деталь/полотно + @@спинка;semf2='r:concr pt:part pc:tool:cloth';Ex:Выкроить спинку
средний + линия + @@спинка;semf2='r:concr pt:part pc:tool:cloth';Ex:Выкроить спинку
@@спинка + [A/APRO] + t:tool:furn&gen;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
@@спинка + [A/APRO] + сиденье;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
t:tool:furn + с/со + [0..1]@@спинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
высокий/низкий + [A] + @@спинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
резной + [A] + @@спинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
@@A&t:physq:form + cпинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
S + [A] + @@спинка&gen;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
откидываться + на + [A] + @@спинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
t:contact + на + [A] + @@спинка;semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:С. стула
@@спинка + [A] + t:animal&gen;semf='r:concr pt:partb pc:hum pc:animal top:surface top:vertical$ d:dim der:s dt:partb';Ex:Гладить ребенка по спинке
по + [A] + '@@спинке';semf='r:concr pt:partb pc:hum pc:animal top:surface top:vertical$ d:dim der:s dt:partb';Ex:Гладить ребенка по спинке
лежать + на + '@@спинке';semf='r:concr pt:partb pc:hum pc:animal top:surface top:vertical$ d:dim der:s dt:partb';Ex:Гладить ребенка по спинке
t:physq:color + [A] + @@спинка;semf='r:concr pt:partb pc:hum pc:animal top:surface top:vertical$ d:dim der:s dt:partb' semf2='r:concr pt:part pc:tool:furn top:surface top:vertical';Ex:Гладить ребенка по спинке Ex:С. стула
APRO&r:poss + @@старик;semf='r:concr t:hum' semf2='r:concr t:hum:kin';Ex:Дряхлый с. Ex:Навестить своих стариков
@@старик + APRO&r:poss;semf='r:concr t:hum' semf2='r:concr t:hum:kin';Ex:Дряхлый с. Ex:Навестить своих стариков
@@старик&pl + говорить/рассказывать;semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
PR + [0..1]'@@стариков';semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
PR + [0..1]'@@стариками';semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
@@старик&pl + [0..2]везде/всегда/всюду;semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
@@старик&pl + [0..2]молодой/молодежь;semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
молодой/молодежь + [0..2]@@старик&pl;semf='r:concr t:hum' semf2='r:concr pt:aggr sc:hum';Ex:Дряхлый с. Ex:Старикам у нас почет
@@стена + в/к/об + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
[великий] + китайский + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
великий + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
берлинский + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
кремлевский + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
@@стена + 'плача';semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
@@стена + 'мира';semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
припирать + [0..1]к + '@@стене';semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
лезть/полезть + на + '@@стену';semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
на + '@@стену' + лезть/полезть;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
в + 'четырех' + '@@стенах';semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
как/что/ровно + за/на + каменный + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
как/что + PR + @@стена + горох;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
[PR] + @@стена + [0..2]ухо&pl;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..1]помогать;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
биться/колотиться + [голова] + о/об + '@@стену';semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
в + A/APRO + '@@стенах';semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
в + '@@стенах' + 'леса';semf2='r:concr t:form der:shift dt:constr dt:form';
под + '@@стенами' + gen;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
под + A/APRO + '@@стенами';semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
у + '@@стен' + gen;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
у + A/APRO + '@@стен';semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
вставать/встать/стать/стоять/подниматься + '@@стеной';semf2='r:concr t:form pt:qtm qc:aggr pt:set sc:hum top:vertical der:shift dt:constr dt:form';Ex:Идти в бой стеною r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form
PR + '@@стеной' + вставать/встать/стать/стоять/подниматься;semf2='r:concr t:form pt:qtm qc:aggr pt:set sc:hum top:vertical der:shift dt:constr dt:form';Ex:Идти в бой стеною r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form
@@стеной + вставать/встать/стать/стоять/подниматься;semf2='r:concr t:form pt:qtm qc:aggr pt:set sc:hum top:vertical der:shift dt:constr dt:form';Ex:Идти в бой стеною r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form
голый + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
родной + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + из + [0..2]t:stuff&gen;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + из + [0..2]S&gen&inan&pl;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + [0..2]t:room&gen;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]t:constr&gen;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + [0..2]t:org&gen;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]пристройка/постройка/дума/совет;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]t:stuff&gen;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
@@стена + [A] + t:plant&gen&pl;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
@@стена + [A] + pt:set&sc:plant&gen;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
@@стена + [A] + pt:aggr&sc:plant&gen;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
@@стена + [A] + зелень;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
@@стена + [A] + r:abstr;semf2='r:concr t:form der:shift dt:constr dt:form';Ex:С. молчания
@@стена + [A] + top:gutter&gen;semf2='r:concr t:form der:shift dt:constr';Ex:Стена горы, обрыва
@@стена + [0..2]top:hill&gen;semf2='r:concr t:form der:shift dt:constr';Ex:Стена горы, обрыва
@@стена + [0..2]берег;semf2='r:concr t:form der:shift dt:constr';Ex:Стена горы, обрыва
@@стена + [0..1]'людей';semf2='r:concr t:form pt:qtm qc:aggr pt:set sc:hum top:vertical der:shift dt:constr dt:form';Ex:Идти в бой стеною
@@стена + [0..2]часы;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + [0..2]зеркало;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]workart;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]t:tool:furn;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + в + [0..2]t:room;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]pt:part&pc:room;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
@@стена + [0..2]угол/окно/дверь;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
часы + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
зеркало + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
workart + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
t:tool:furn + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
t:room + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
pt:part&pc:room + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
угол/окно/дверь + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
t:hole + в + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
выступ/поверхность + [0..2]@@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
башня/ворота + [0..2]@@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
@@стена + [0..2]башня/ворота;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
зубец + [0..2]@@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
dt:topon + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
крепостной + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
dt:constr + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
городской + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
высокий/низкий + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
древний + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
зубчатый + @@стена;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Крепостная с.
A&t:place + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
огненный/водяной/воздушный + @@стена;semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:С. деревьев
железный + @@стена;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:Стены комнаты Ex:С. деревьев
стеклянный + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
dt:stuff + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
бревенчатый + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
прозрачный + @@стена;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:Стены комнаты Ex:С. деревьев
боковой + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
ближний + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
капитальный + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
сплошной/'глухой'/'плотной' + '@@стеной';semf2='r:concr t:form der:shift dt:constr dt:form';Ex:С. молчания
отвесный + [A] + @@стена;semf2='r:concr t:form der:shift dt:constr';Ex:Стена горы, обрыва
зеленый + @@стена;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form';Ex:Стены комнаты Ex:С. деревьев
живой + @@стена;semf2='r:concr t:form pt:qtm qc:aggr pt:set sc:hum top:vertical der:shift dt:constr dt:form';Ex:Идти в бой стеною r:concr r:abstr t:form t:quant:max pt:qtm qc:stuff qc:aggr der:shift dt:constr dt:form
глухой + @@стена;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr t:form der:shift dt:constr dt:form';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical Ex:С. молчания
@@стена + между + S&anim;semf2='r:concr t:form der:shift dt:constr dt:form';Ex:С. молчания
@@стена + между + SPRO;semf2='r:concr t:form der:shift dt:constr dt:form';Ex:С. молчания
@@стена + над/под;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + напротив;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + с;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + у;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + рядом;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стеной + стоять;semf2='r:concr t:form der:shift dt:constr dt:form';Ex:С. молчания
@@стена + V&t:loc;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
@@стена + [0..1]покрыть/развешивать/увешивать;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
V&t:perc + на + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
t:move + к/по + @@стене&dat;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
натыкаться/наталкиваться + на + @@стена;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr t:form der:shift dt:constr dt:form';Ex:Стены комнаты Ex:С. молчания
t:contact + PR + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
во + весь + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
pt:partb&pc:hum + о/об/к/в/по + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты
на + [A/APRO] + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
за + [A/APRO] + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
с/со + [A/APRO] + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Стены комнаты r:concr t:constr pt:part pc:constr top:vertical
припирать + [0..1]к + '@@стенке';semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
лезть/полезть + на + '@@стену';semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
на + '@@стену' + лезть/полезть;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
как + PR + @@стенка + горох;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
биться/колотиться + [голова] + о/об + '@@стенку';semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
ставить/поставлять + [acc] + к + '@@стенке';semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
@@стенка + на + '@@стенку';semf2='r:concr t:form pt:set sc:hum top:vertical der:shift dt:constr';Ex:Стенка на стенку
шведский + @@стенка;semf2='r:concr t:tool top:vertical';Ex:Шведская стенка
купить + @@стенка;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
мебельный + @@стенка;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
полированный + @@стенка;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
dt:topon + @@стена;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
новенький + @@стенка;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
@@стенка + тысяча + за;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
@@стенка + из + дсп;semf2='r:concr t:tool:furn pt:set sc:tool:furn top:vertical';Ex:Полированная стенка
@@стенка + [0..1]полость&gen;semf='r:concr pt:part pc:partb';
@@стенка + [0..1]сосуд&gen;semf='r:concr pt:part pc:partb';
@@стенка + [0..1]орган&gen;semf='r:concr pt:part pc:partb';
@@стенка + [0..1]pt:partb&pc:hum&gen;semf='r:concr pt:part pc:partb';
@@стенка + [0..1]t:tool:furn&gen;semf='r:concr pt:part pc:tool:furn top:vertical';
@@стенка + [A] + канал&gen;semf='r:concr pt:part pc:partb' semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + [A] + top:gutter&gen;semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + [A] + top:hill&gen;semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + [0..1]окоп&gen;semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + [0..1]скважина&gen;semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + t:tool:dish&gen;semf='r:concr pt:part pc:tool:dish top:vertical';
@@стенка + [0..2]t:room&gen;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
@@стенка + [A] + S&inan&gen;semf='r:concr pt:part pc:X top:vertical';Ex:Стенки кастрюли
A&d:dim + @@стенка;semf='r:concr pt:part pc:room pc:constr d:dim';Ex:Лицом к стенке
высокий/низкий + @@стенка;semf='r:concr pt:part pc:partb' semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
брюшной + @@стенка;semf='r:concr pt:part pc:partb';
клеточный + @@стенка;semf='r:concr pt:part pc:partb';
A&t:place + @@стенка;semf='r:concr pt:part pc:X top:vertical';Ex:Стенки кастрюли
dt:constr + @@стенка;semf='r:concr t:constr pt:part pc:constr top:vertical d:dim';Ex:Низкая с. и ворота
бетонный/кирпичный/каменный + @@стена;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке r:concr t:constr pt:part pc:constr top:vertical
подпорный + @@стенка;semf='r:concr t:constr pt:part pc:constr top:vertical';Ex:Низкая с. и ворота
причальный + @@стенка;semf2='r:concr pt:part pc:space top:vertical';Ex:Стенки окопа
@@стенка + между + себя;semf2='r:concr t:form der:shift dt:constr dt:form d:dim';Ex:С. молчания
@@стена + над/под;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
t:contact + PR + @@стенка;semf='r:concr pt:part pc:room pc:constr' semf2='r:concr pt:part pc:space top:vertical';Ex:Лицом к стенке Ex:Стенки окопа
поставлять + в + '@@стенку';semf2='r:concr t:form pt:set sc:hum top:vertical der:shift dt:constr';Ex:Стенка на стенку
сыграть + в + '@@стенку';semf2='r:concr t:form pt:set sc:hum top:vertical der:shift dt:constr';Ex:Стенка на стенку
выстраивать + '@@стенку';semf='r:concr pt:part pc:room pc:constr' semf2='r:concr t:form pt:set sc:hum top:vertical der:shift dt:constr';Ex:Лицом к стенке Ex:Стенка на стенку
pt:partb&pc:hum + о/об/к/в/по + @@стенка;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
за + [A/APRO] + @@стенка;semf='r:concr pt:part pc:room pc:constr';Ex:Лицом к стенке
круглый + @@стол;semf='r:concr t:tool:furn top:horiz top:contain';Ex:Обеденный с.
писать + в + @@стол;semf='r:concr t:tool:furn top:horiz top:contain';Ex:Обеденный с.
[с] + барский + @@стол;semf='r:concr t:tool:furn top:horiz top:contain';Ex:Обеденный с.
общий + @@стол;semf='r:concr t:tool:furn top:horiz top:contain';Ex:Обеденный с.
киевский/новгородский + @@стол;semf2='r:concr t:space';Ex:Киевский с. (престол)
княжеский/великокняжеский/княжий + @@стол;semf2='r:concr t:space';Ex:Киевский с. (престол)
операционный/массажный/теннисный + @@стол;semf2='r:concr t:tool top:horiz';Ex:Операционный стол
шведский + @@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
кавсказский/грузинский + @@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
диетический/мясной/вегетарианский/рыбный + @@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
богатый/обильный/однообразный + @@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
разнообразить + [0..1]@@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
платить/уплачивать + [0..1]за + @@стол;semf2='r:concr pt:aggr sc:food';Ex:Сдается комната со столом
хороший + @@стол;semf='r:concr t:tool:furn top:horiz top:contain' semf2='r:concr pt:aggr sc:food';Ex:Обеденный с. Ex:Сдается комната со столом
поминальный/праздничный + @@стол;semf='r:concr t:tool:furn top:horiz top:contain' semf2='r:concr pt:aggr sc:food';Ex:Обеденный с. Ex:Сдается комната со столом
комната/квартира + со + @@стол;semf='r:concr t:tool:furn top:horiz top:contain' semf2='r:concr pt:aggr sc:food';Ex:Обеденный с. Ex:Сдается комната со столом
@@стол + 'заказов'/'находок'/'регистрации';semf2='r:concr t:org';Ex:Адресный с.
адресный/паспортный/расчетный + @@стол;semf2='r:concr t:org';Ex:Адресный с.
начальник + '@@стола';semf2='r:concr t:org';Ex:Адресный с.
твердый + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
жидкий/газообразный/сыпучий + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
небесный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
космический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
астрономический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
белковый + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
